C	Cn	DOID:0060041	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:1059	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:10652	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:10763	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:12849	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:12858	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:14330	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:1826	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:3312	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:5419	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:9255	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	
28	20	66	1	1.06195	0.937652	[0.12,7.11]	0.712421	1	0.1		0.379498	1		69	0	1.11022	0	[0.00,0.00]	1	1	0.1		1	1		209	3	3.36283	0.871216	[0.25,3.00]	0.559014	1	0.1		0.238681	1		111	1	1.786	0.532536	[0.07,4.02]	0.454218	1	0.1		0.302539	1		66	1	1.06195	0.937652	[0.12,7.11]	0.712421	1	0.1		0.379498	1		39	0	0.627514	0	[0.00,0.00]	1	1	0.1		1	1		80	0	1.28721	0	[0.00,0.00]	1	1	0.1		1	1		109	3	1.75382	1.8596	[0.54,6.45]	0.319557	1	0.1		0.752206	1		79	1	1.27112	0.772605	[0.10,5.85]	0.633349	1	0.1		0.367226	1		262	1	4.21561	0.193991	[0.03,1.46]	0.0543715	1	0.1		0.0459379	1		71	0	1.1424	0	[0.00,0.00]	1	1	0.1		1	1		
29	18	66	1	0.955752	1.04977	[0.14,8.01]	0.752851	1	0.1		0.380915	1		69	1	0.999195	1.00087	[0.13,7.63]	0.736325	1	0.1		0.381207	1		209	5	3.02655	1.92496	[0.68,5.46]	0.140623	1	0.1		0.898283	1		111	0	1.6074	0	[0.00,0.00]	1	1	0.1		1	1		66	1	0.955752	1.04977	[0.14,8.01]	0.752851	1	0.1		0.380915	1		39	0	0.564763	0	[0.00,0.00]	1	1	0.1		1	1		80	1	1.15849	0.853313	[0.11,6.50]	0.675593	1	0.1		0.3762	1		109	1	1.57844	0.608388	[0.08,4.62]	0.522062	1	0.1		0.332668	1		79	2	1.14401	1.86364	[0.42,8.25]	0.21773	1	0.1		0.898829	1		262	5	3.79405	1.44867	[0.51,4.10]	0.399127	1	0.1		0.606893	1		71	2	1.02816	2.0942	[0.47,9.29]	0.19609	1	0.1		0.921371	1		
30	34	66	3	1.80531	1.76037	[0.52,5.91]	0.319346	1	0.1		0.746089	1		69	0	1.88737	0	[0.00,0.00]	1	1	0.1		1	1		209	7	5.71681	1.29245	[0.56,3.01]	0.293266	1	0.1		0.651323	1		111	3	3.0362	0.986559	[0.30,3.28]	0.639081	1	0.1		0.237753	1		66	3	1.80531	1.76037	[0.52,5.91]	0.319346	1	0.1		0.746089	1		39	1	1.06677	0.933812	[0.12,7.01]	0.710684	1	0.1		0.3774	1		80	4	2.18825	1.98772	[0.68,5.79]	0.20929	1	0.1		0.837006	1		109	4	2.9815	1.4019	[0.48,4.06]	0.361366	1	0.1		0.6447	1		79	4	2.1609	2.016	[0.69,5.87]	0.209631	1	0.1		0.836693	1		262	11	7.16653	1.82539	[0.88,3.79]	0.0945118	1	0.1		0.912122	1		71	3	1.94208	1.62381	[0.48,5.45]	0.314	1	0.1		0.744061	1		
31	28	66	4	1.48673	3.09946	[1.04,9.21]	0.0429711	1	0.1		0.986254	1		69	1	1.5543	0.624728	[0.08,4.67]	0.532696	1	0.1		0.334254	1		209	5	4.70796	1.07737	[0.40,2.87]	0.474495	1	0.1		0.392651	1		111	8	2.5004	4.31845	[1.86,10.05]	0.00171573	0.823435	0.1		0.999575	1		66	4	1.48673	3.09946	[1.04,9.21]	0.0429711	1	0.1		0.986254	1		39	2	0.87852	2.44906	[0.56,10.71]	0.163842	1	0.1		0.945586	1		80	5	1.80209	3.30435	[1.22,8.94]	0.022578	1	0.1		0.992927	1		109	5	2.45535	2.32232	[0.86,6.24]	0.0610405	1	0.1		0.969852	1		79	1	1.77957	0.539886	[0.07,4.03]	0.458716	1	0.1		0.30298	1		262	7	5.90185	1.2549	[0.53,2.98]	0.41772	1	0.1		0.514416	1		71	4	1.59936	2.85572	[0.96,8.47]	0.0522516	1	0.1		0.981492	1		
32	23	66	2	1.22124	1.72024	[0.39,7.50]	0.229109	1	0.1		0.881368	1		69	2	1.27675	1.63895	[0.38,7.14]	0.237392	1	0.1		0.868944	1		209	6	3.86726	1.76818	[0.69,4.54]	0.179708	1	0.1		0.844087	1		111	6	2.0539	3.7479	[1.45,9.71]	0.00989475	1	0.1		0.997244	1		66	2	1.22124	1.72024	[0.39,7.50]	0.229109	1	0.1		0.881368	1		39	1	0.721641	1.41388	[0.19,10.76]	0.362117	1	0.1		0.839289	1		80	0	1.48029	0	[0.00,0.00]	1	1	0.1		1	1		109	0	2.01689	0	[0.00,0.00]	1	1	0.1		1	1		79	1	1.46179	0.665501	[0.09,5.00]	0.564269	1	0.1		0.346494	1		262	6	4.84795	1.32904	[0.52,3.41]	0.411656	1	0.1		0.554844	1		71	0	1.31376	0	[0.00,0.00]	1	1	0.1		1	1		
33	43	66	0	2.28319	0	[0.00,0.00]	1	1	0.1		1	1		69	1	2.38697	0.396359	[0.05,2.92]	0.29738	1	0.1		0.215254	1		209	6	7.23009	0.796432	[0.33,1.91]	0.39658	1	0.1		0.153317	1		111	2	3.8399	0.488252	[0.12,2.05]	0.243945	1	0.1		0.154381	1		66	0	2.28319	0	[0.00,0.00]	1	1	0.1		1	1		39	0	1.34916	0	[0.00,0.00]	1	1	0.1		1	1		80	5	2.7675	1.97368	[0.75,5.16]	0.138929	1	0.1		0.892843	1		109	2	3.77072	0.49829	[0.12,2.09]	0.25543	1	0.1		0.160224	1		79	1	2.7329	0.342491	[0.05,2.52]	0.227425	1	0.1		0.170959	1		262	9	9.06356	0.990816	[0.47,2.09]	0.578991	1	0.1		0.150665	1		71	0	2.45615	0	[0.00,0.00]	1	1	0.1		1	1		
34	18	66	1	0.955752	1.04977	[0.14,8.01]	0.752851	1	0.1		0.380915	1		69	2	0.999195	2.16045	[0.49,9.59]	0.190274	1	0.1		0.9266	1		209	3	3.02655	0.98932	[0.28,3.45]	0.641595	1	0.1		0.246944	1		111	4	1.6074	2.98531	[0.97,9.23]	0.0519176	1	0.1		0.982727	1		66	1	0.955752	1.04977	[0.14,8.01]	0.752851	1	0.1		0.380915	1		39	1	0.564763	1.83746	[0.24,14.17]	0.331844	1	0.1		0.892955	1		80	2	1.15849	1.83814	[0.42,8.14]	0.220243	1	0.1		0.895836	1		109	0	1.57844	0	[0.00,0.00]	1	1	0.1		1	1		79	2	1.14401	1.86364	[0.42,8.25]	0.21773	1	0.1		0.898829	1		262	5	3.79405	1.44867	[0.51,4.10]	0.399127	1	0.1		0.606893	1		71	1	1.02816	0.970588	[0.13,7.40]	0.725282	1	0.1		0.380974	1		
35	33	66	1	1.75221	0.550481	[0.07,4.09]	0.468023	1	0.1		0.306757	1		69	0	1.83186	0	[0.00,0.00]	1	1	0.1		1	1		209	2	5.54867	0.312607	[0.07,1.32]	0.0647235	1	0.1		0.0481156	1		111	1	2.9469	0.3125	[0.04,2.31]	0.189429	1	0.1		0.145681	1		66	1	1.75221	0.550481	[0.07,4.09]	0.468023	1	0.1		0.306757	1		39	1	1.0354	0.963816	[0.13,7.24]	0.72256	1	0.1		0.378176	1		80	3	2.12389	1.47143	[0.44,4.93]	0.308417	1	0.1		0.734236	1		109	0	2.89381	0	[0.00,0.00]	1	1	0.1		1	1		79	1	2.09735	0.453526	[0.06,3.36]	0.367332	1	0.1		0.256121	1		262	3	6.95575	0.367181	[0.11,1.21]	0.0589183	1	0.1		0.040821	1		71	1	1.88496	0.508929	[0.07,3.78]	0.427299	1	0.1		0.287442	1		
36	48	66	0	2.54867	0	[0.00,0.00]	1	1	0.1		1	1		69	3	2.66452	1.1404	[0.35,3.77]	0.471719	1	0.1		0.485424	1		209	8	8.0708	0.989055	[0.46,2.14]	0.582414	1	0.1		0.155811	1		111	3	4.2864	0.670988	[0.21,2.20]	0.364254	1	0.1		0.184036	1		66	0	2.54867	0	[0.00,0.00]	1	1	0.1		1	1		39	2	1.50603	1.36075	[0.32,5.82]	0.472163	1	0.1		0.601977	1		80	1	3.0893	0.300566	[0.04,2.21]	0.170936	1	0.1		0.132444	1		109	5	4.20917	1.21981	[0.47,3.15]	0.365286	1	0.1		0.570526	1		79	2	3.05068	0.631282	[0.15,2.65]	0.399894	1	0.1		0.223455	1		262	9	10.1175	0.859228	[0.41,1.80]	0.424165	1	0.1		0.136845	1		71	2	2.74175	0.709515	[0.17,2.98]	0.47479	1	0.1		0.248522	1		
37	33	66	2	1.75221	1.15524	[0.27,4.93]	0.439649	1	0.1		0.58514	1		69	3	1.83186	1.73333	[0.52,5.83]	0.318137	1	0.1		0.746318	1		209	11	5.54867	2.55556	[1.22,5.35]	0.0117103	1	0.1		0.992982	1		111	6	2.9469	2.33862	[0.94,5.79]	0.087734	1	0.1		0.933613	1		66	2	1.75221	1.15524	[0.27,4.93]	0.439649	1	0.1		0.58514	1		39	6	1.0354	7.92593	[3.07,20.49]	0.000341348	0.314565	0.1		0.99996	1		80	1	2.12389	0.447389	[0.06,3.32]	0.360291	1	0.1		0.252233	1		109	3	2.89381	1.04151	[0.31,3.47]	0.672912	1	0.1		0.237686	1		79	2	2.09735	0.949309	[0.22,4.04]	0.64945	1	0.1		0.282117	1		262	8	6.95575	1.20441	[0.54,2.70]	0.420372	1	0.1		0.481797	1		71	2	1.88496	1.06685	[0.25,4.55]	0.422009	1	0.1		0.569594	1		
38	42	66	6	2.23009	3.16944	[1.29,7.81]	0.0153135	1	0.1		0.994715	1		69	4	2.33146	1.83968	[0.64,5.31]	0.209279	1	0.1		0.834609	1		209	13	7.06195	2.29856	[1.17,4.50]	0.0134836	1	0.1		0.990264	1		111	4	3.7506	1.07624	[0.38,3.07]	0.465835	1	0.1		0.422463	1		66	6	2.23009	3.16944	[1.29,7.81]	0.0153135	1	0.1		0.994715	1		39	3	1.31778	2.48932	[0.73,8.43]	0.102256	1	0.1		0.960735	1		80	3	2.70314	1.12288	[0.34,3.72]	0.465538	1	0.1		0.484414	1		109	6	3.68302	1.7767	[0.73,4.32]	0.190208	1	0.1		0.829719	1		79	4	2.66935	1.58035	[0.55,4.55]	0.213014	1	0.1		0.817045	1		262	12	8.85278	1.5216	[0.77,3.01]	0.1631	1	0.1		0.822646	1		71	6	2.39903	2.91282	[1.18,7.16]	0.0206603	1	0.1		0.992053	1		
