ENTREZ.ID	GENE.NAME	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91
7534	7534	0	0	0	0	0	0	0	0	0.031949742591703	0	0	0	0	0	0	0	0	0	0	0.0198860066106607	0	0	0	0	0	0	0	0	0	0	0.0941271056463738	0.29845041995282	0	0	0	0	0	0	0	0	0	0.0448539516791746	0	0	0	0	0	0	0.0443609940756508	0	0	0	0	0.0323077539163025	0.0183077118407448	0.012744580326761	0	0	0	0.00325815679899491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.215801268098257	0	0	0.025210617693178	0.0720820739116225	0.0223648659496721	0	0.0512988475541644	0	0	0	0.0129959033539202	0
6457	6457	0	0	0	0	0	0	0	0	0	0	0	0.0270890950670785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.841059698087257	0	0	0	0	0	0	0	0	0	0	0	0.0143119015951871	0	0	0	0	0	0	0	0.0436782403017208	0	0	0	0	0	0	0	0.00705603247018516	0	0	0.00727971513715549	0	0	0.00682719663957147	0.0312288031939106	0	0	0	0.00723799724618977	0	0	0.0142313202617443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7431	7431	0	0	0	0.0357185937636256	0	0	0.0104173146711779	0.0260432866779447	0	0	0	0	0	0	0	0.0720657665307677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.218374928260196	0	0.0360329710312319	0	0	0	0	0.00502956234612014	0	0	0	0	0.0252927131456811	0	0	0	0	0	0	0	0	0	0	0.0488947049951125	0.00505854262913621	0	0	0	0	0	0	0.387444073846325	0	0	0	0	0	0	0.0630652032846614	0	0	0	0	0	0	0	0	0.0202926927840043	0	0	0	0	0.0307052329930499	0.00517792173561247	0	0.0103864913053534	0	0	0	0
392	392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.87627218579848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12372781420152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5689	5689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0420019034441637	0	0	0	0	0	0.0608905143268426	0	0	0	0	0	0	0	0	0.0256407218269536	0.643154789643547	0.0924811015396611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0253460025761473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.110484966642685	0	0	0	0
10570	10570	0	0	0	0	0	0	0	0.0129264850869521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.987073514913048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114569	114569	0	0	0	0	0	0	0	0	0	0	0.056485650176889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0783614819970312	0.482836112613815	0	0	0	0	0	0	0	0	0	0.316411689822009	0	0	0	0	0	0	0	0	0	0	0.0190936931706071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0468113722196491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23176	23176	0	0	0	0	0	0	0	0	0	0	0	0.137248756516046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.763643018656027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0991082248279273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10015	10015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0372000518587341	0	0	0	0.590830326385741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0274401155807862	0	0	0	0	0.0292052635682871	0	0	0	0	0	0	0	0	0.121579366136846	0	0	0	0	0	0	0	0	0	0	0.193744876469605	0	0	0	0	0	0	0	0	0	0	0
10059	10059	0	0	0	0	0	0	0.0793615507159773	0	0	0	0.0258627346446205	0	0	0.0251598956416945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.869615818997708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
192683	192683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.877973788116229	0	0	0	0	0	0	0	0	0	0.0598619192281765	0	0.0621642926555948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2885	2885	0	0.0115823751524566	0	0	0	0.00640327343659895	0.017467011853478	0	0.0113596803354717	0.0114314979371933	0	0.00168771954748059	0	0.00656335379575784	0	0.0148916673890465	0	0	0.0145652452249461	0.0135017445657961	0	0	0.0818528445054115	0	0	0	0	0	0	0	0.0115178704468472	0.287467110796135	0	0.0144465140360497	0.00665579872641602	0.0255392559423557	0	0	0	0.0907413802855131	0	0	0.00974422141653692	0	0	0	0.00496388519166596	0	0	0	0	0	0	0.0114404825211889	0.133005288706552	0	0	0.0099556397240888	0	0.0083343269440497	0.00485508961768114	0.0100402873826403	0.0164541343927778	0.00858580078353724	0.0233610997934166	0.00499184904481202	0.0167149295166474	0	0	0	0.0163465674798522	0	0	0.0193827661679317	0	0	0	0	0.0115500637294087	0.0210609458711303	0	0.00950664680528189	0	0	0	0.0174655114692999	0	0	0	0.00976366143358459	0.00480245803096137
3064	3064	0	0	0	0.0100371477532636	0	0.0175387865740336	0	0.038676810409694	0.0170059128057471	0.00687834395834543	0	0	0.0138340334114315	0	0	0	0	0	0	0	0	0.0138340334114315	0	0	0.0334791980880174	0.0141114281896084	0	0	0	0	0	0.493880040806705	0	0	0.0201839483203063	0	0	0	0	0.0403913022097788	0	0	0	0.0272847867764961	0	0	0	0	0	0	0	0	0	0.016857722679243	0	0	0.0275904997077936	0.0103175220936384	0	0	0	0	0	0	0	0	0.122057765437192	0	0	0.0208879622313651	0.0207310427263556	0	0	0	0	0	0	0	0.00695607113254119	0.0240071452363954	0	0	0	0	0	0	0	0	0.00345849604061739	0	0
274	274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025491599062226	0.678059354747416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.167351431701485	0	0	0	0	0	0	0	0	0	0.129097614488873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6453	6453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0205159783266776	0.0205754403353402	0	0	0	0	0	0	0	0	0.483170346776614	0	0	0	0	0	0	0	0	0	0.0206705369580282	0	0.0350026083543673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0411508806706803	0	0	0	0	0	0	0.1465506628263	0.0333264091129586	0	0	0	0.0653639620333773	0	0	0	0	0	0.0864054207772373	0.0207559322581728	0	0.0265118215702471	0	0	0	0	0	0	0	0
51429	51429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.919258231435478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0807417685645216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5303	5303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.726560686435505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.139571616491254	0	0	0	0	0	0.133867697073241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92609	92609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.748782164110301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.251217835889699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10484	10484	0	0	0	0	0	0	0	0	0	0	0.301012264656295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.568738637376879	0	0	0	0.0752099298861066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0550391680807198	0	0	0	0	0	0	0	0	0	0	0	0
10574	10574	0	0	0	0.0440378903198296	0	0	0	0.0151010956119292	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0440378903198296	0	0.0906067838790618	0	0	0	0	0.0441612295624458	0	0	0.570897256992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0594676453366678	0	0	0	0	0	0	0	0	0	0	0.0863868685905767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0453033393876593	0	0	0	0
1639	1639	0	0	0.0275514287005054	0	0	0.0179096005063043	0	0	0	0	0	0	0.0187150419680243	0.0133582282970977	0	0.073159367611025	0	0	0	0	0	0	0	0.00454030023791808	0	0	0	0	0	0.018009490699827	0.0139340192944859	0.17807124158904	0.0134695460580671	0.368699795782743	0.0130701792455171	0.00937012040243464	0	0	0	0	0	0	0	0	0	0	0.0312741810438638	0	0	0.0262821120504507	0	0	0.0134322407883825	0	0	0	0	0	0	0	0.00433337560078577	0	0	0.00937012040243464	0.0181612656055192	0.0183154650304718	0.0045918940077764	0	0.00876067707771401	0	0.0325265260590967	0	0	0.013736647263239	0.0221416796923964	0	0	0	0	0	0.0185254283984103	0	0.00869002658647004	0	0	0	0	0	0	0	0
26060	26060	0	0	0	0	0	0	0	0.0454223242275218	0	0.0188636225524567	0	0	0	0	0	0	0	0	0	0	0	0.0371804827318493	0	0	0	0	0	0	0	0	0	0.435607667051538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0841440034197501	0	0	0	0.0377272451049134	0	0.0660225987631626	0	0	0.275032056148808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1398	1398	0	0	0	0	0	0	0	0	0	0	0	0.0409250895676381	0	0	0	0	0	0	0	0	0	0	0.325582197150868	0	0	0	0	0	0	0	0.0170038117551281	0.149190762232659	0	0	0	0	0	0	0	0.126847621774857	0	0	0	0	0	0	0	0	0	0.0784981078317989	0.0322514565117758	0	0.0068208522628384	0	0.00344962146431987	0	0	0	0	0.0212080484188771	0	0	0	0	0.0280811451193215	0	0	0	0	0	0.0138149322909928	0	0	0.0376215172365708	0	0.0308692357980903	0	0	0.0260971289880831	0	0	0	0	0	0.0617384715961806	0	0	0	0	0	0
22941	22941	0	0	0	0	0	0	0	0	0.00488579254299744	0	0	0	0	0	0	0	0	0	0	0	0	0	0.240831067400238	0	0	0	0	0	0	0	0	0.273148469106586	0	0	0	0	0	0	0	0.0633441096028592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0479507989645598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0162372383368131	0	0	0	0	0	0	0	0	0	0	0	0	0.309149711750533	0	0	0.0444528122954141	0	0
2017	2017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.461630148772567	0	0	0	0	0	0	0	0	0.451213277966005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0161156468633828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0710409263980458	0	0	0	0	0
50944	50944	0	0	0	0	0	0	0	0	0.0306320582570263	0	0	0	0	0	0	0	0	0	0.189166409983715	0	0	0	0.0306320582570263	0	0	0	0	0	0	0	0	0.707046818610994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0102397628429233	0	0	0	0	0	0	0.0322828920483156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26230	26230	0	0	0	0.0731782988183165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.897963709864845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0288579913168385	0
5479	5479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.407016411789359	0.161459279615968	0	0	0	0	0	0	0.0463972144766522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.317732088507374	0	0	0	0	0	0	0	0.0225487387294342	0	0	0	0	0	0	0.0448462668812126	0	0	0	0	0	0	0	0
6386	6386	0	0	0	0	0	0	0	0	0	0.0219019431401648	0	0.0214138772871949	0.0109509715700824	0.0231864432891406	0	0.0053534741265423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.126718385310953	0	0.0106476000603706	0	0	0	0	0	0.0136111659012037	0	0.0529985318817703	0	0.0236086937645364	0	0	0	0	0	0.0442713878307722	0	0	0	0.00807519800396345	0	0	0	0	0.0358974885278579	0	0	0.0136111659012037	0	0	0.0134210902451348	0	0	0.0161053082941617	0	0	0	0	0	0.035489565797821	0.341981564275755	0.0743275573973227	0	0	0	0	0	0	0	0	0.0421237635448845	0	0.00840480341362809	0	0.0559000204355354	0	0
51678	51678	0	0	0	0	0	0	0	0	0	0.46509515983469	0	0	0.0367222665569401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49818257360837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6187	6187	0	0	0	0.182833874537377	0	0	0	0	0	0	0	0	0	0.0798622622816806	0	0	0	0	0	0	0.0424877575840685	0	0	0	0	0	0	0	0	0	0	0.674321982890232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0204941227066418	0	0	0	0	0	0	0	0
5837	5837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.444704532994777	0	0	0	0	0	0	0	0.555295467005223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10273	10273	0	0.0287820162818964	0.0176283741488865	0	0	0	0.00366168492369571	0	0	0	0	0	0	0.00703127268415945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00358717676300986	0	0.0143905145459785	0	0.0176200200540232	0	0.0178322288713989	0	0.680616166447035	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00711232097819466	0	0	0.0611597485197796	0	0.100733725220592	0	0	0	0.0292067547533782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0035256748297773	0	0	0	0	0	0	0.00711232097819466
2534	2534	0	0	0	0.0261394468141896	0	0	0.0194346152730597	0	0	0	0	0	0	0.00657319065281104	0	0	0	0	0	0	0	0	0.140600425904112	0	0	0.0263700929474778	0	0	0	0	0.0457129877173873	0	0.0253280386484917	0	0.06331807930811	0	0.114295357682841	0	0	0.00667100792449905	0	0.0134622252963086	0	0	0	0	0	0	0	0	0	0	0	0	0.0392091702212845	0	0	0	0	0.0712602410581587	0	0	0	0	0	0	0.0265260984953579	0	0.214071888701339	0	0.0131079402834074	0	0	0.00651587654563729	0	0.0407537596328383	0	0	0.0244301101645729	0	0	0.00634973960298112	0	0	0	0.00619187364411342	0	0	0	0	0.0636778334810231
5708	5708	0	0	0.0100280173077931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.877499721497586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00737352252451014	0	0	0	0.0104147969684056	0.010114709300689	0	0	0.0230617899109754	0	0	0	0	0	0	0	0	0.0615074424900411	0	0	0	0	0	0
27101	27101	0	0.0302578513490342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0472722605501237	0	0	0	0	0	0	0	0	0	0	0.78719926268256	0	0	0	0	0	0	0	0.0305186907751259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0600026264491072	0	0	0.0447493081940486	0	0	0	0	0	0	0	0	0	0
23386	23386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0574231870805563	0	0	0	0	0	0	0	0	0.885208742919594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0383964106625118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0189716593373383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8079	8079	0	0	0.0132642932754447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0131131402317913	0	0	0	0	0	0	0.942688694138963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00879219144481137	0.0132642932754447	0	0	0	0	0	0	0	0	0	0	0.00429758235524181	0.00457980527830356	0	0	0	0	0	0
7265	7265	0	0	0.11101257198611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.88898742801389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1605	1605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0395610528428401	0	0	0	0.022665183200318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.292157164162429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00648629321707627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.639130306577337
3688	3688	0.00842761026014168	0	0	0	0.00825561416876277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0119648285266363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00435642256738231	0	0.00863316172990123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00818404351993824	0	0	0.00397707689103105	0	0	0	0	0	0	0	0	0.946201242336207
87	87	0.00933192080596734	0	0	0	0	0	0.033423547201978	0	0	0	0	0	0.0191549703413145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0145793892198128	0	0.0140378668963186	0	0	0	0.0374356110058692	0.103239228823734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00930540561946387	0	0	0	0	0	0	0	0.028732537399515	0	0	0	0.730759522686027
7414	7414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0656844148716185	0	0	0	0	0	0.0668971111738127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.867418473954569
7094	7094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00565445543237146	0	0	0	0	0	0	0	0	0	0	0	0	0.0817195797396233	0	0	0	0	0	0	0	0.0288613940520742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0110511734374477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.872713397338483
7402	7402	0	0	0	0	0	0	0	0.113562044527363	0	0	0	0	0	0	0	0	0	0	0.195252078142565	0	0	0	0	0	0	0	0	0	0	0	0.197049479508957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.494136397821115
7846	7846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.159474849321185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0224612351526423	0	0	0	0	0	0.00561530878816059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.812448606738012
